NAME,SMILES
CHEMBL2007067,O=C(N/N=C(COc1ccc(Cl)cc1)\N=C\c1cccnc1)c1ccncc1
CHEMBL5421231,O=S(=O)(NCCc1ccc(S(=O)(=O)c2ccc(O)c(O)c2)cc1)c1cc(O)c(O)cc1-c1ccc(O)c(O)c1
CHEMBL257386,CC1(C)CC(NC(=S)NCCc2ccc(S(N)(=O)=O)cc2)CC(C)(C)N1[O]
CHEMBL3945062,COc1cccc(CC(=O)N2CCOC(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)C2)c1
CHEMBL4533944,CCS(=O)(=O)N1CCN(C2(CNC(=O)c3ccc(F)cc3Cl)CCC(F)(F)CC2)CC1.Cl
CHEMBL1163240,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccc(C(=O)O)c([N+](=O)[O-])c4)CC[C@]23C)C(=O)O1
CHEMBL1715485,Cc1ccc(S(=O)(=O)NCCCNS(=O)(=O)c2ccc(C)cc2)cc1
CHEMBL218022,CC(C)=CCOc1cc(Nc2ncnc(Cl)n2)ccc1Cl
CHEMBL5421986,CCN1C[C@]2(OC(=O)c3ccccc3NS(=O)(=O)c3ccc(N(C)C)cc3)CC[C@H](OC)[C@]34C1[C@H](C[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@]1(O)[C@H]2OC
CHEMBL1418485,Fc1cccc(CNc2ncnc3ccc(-c4cccc(Cl)c4)cc23)c1
CHEMBL342494,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@@H](C)[C@H](C)[C@@H]3F
CHEMBL4968295,c1ccc(O[C@H]2CCN(Cc3cnns3)C2)nc1
CHEMBL3104099,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCN(CCC(c2ccccc2)c2ccccc2)CC1
CHEMBL168382,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1
CHEMBL2289460,COP(=O)(OC)C(OC(=O)COc1ccccc1F)c1cccs1
CHEMBL4172020,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)C(c1ccc(Cl)cc1)C1=C(CC(C)(C)CC1=O)N3
CHEMBL4463457,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4c(OCc5ccccc5)cccc34)n2)cc(OC)c1OC
CHEMBL549287,CCN(CC)C(=O)c1cc(-c2ccc(F)cc2F)ccc1O
CHEMBL4892415,COc1c(Br)cc(Br)cc1CNCCNC(=O)C(C)C
CHEMBL1090681,Nc1sc2c(c1C(=O)c1ccc(Cl)c(Cl)c1)CCN(CCCOc1ccc(Nc3ncnc4c3ncn4[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc1)C2
CHEMBL3642831,Cc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3cnccc3Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1
CHEMBL1626477,C#CCOC(=O)C[N+](C)(C)CC#Cc1ccccc1
CHEMBL3694129,CC(C)(C)c1cc(NC(=O)c2ccc(C(F)(F)F)c(Nc3ncnc4cnc(NCCN5CCOCC5)nc34)c2)no1
CHEMBL3596204,Cc1nn(-c2ccccc2)c(-n2ccnc2)c1C1CC(c2cccs2)=NN1C1=NC(=O)/C(=C/c2ccco2)S1
CHEMBL4113528,O=C(NS(=O)(=O)C1CC1)c1cc(C2CC2)c(O[C@H]2C3CC4CC2C[C@@](Cl)(C4)C3)cc1F
CHEMBL1179413,CN(CC(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCC(=O)NCCc1ccccc1)C(=O)[C@@H](CCCN=C(N)N)NS(=O)(=O)Cc1ccccc1
CHEMBL4468376,CCc1c2c(nc3ccc(OC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL3454795,CCCn1nc(C(=O)NCCc2nnc3n2CCC3)ccc1=O
CHEMBL1900198,Cc1cnc2ccccc2c1/C=C/c1ccc(N(C)C)cc1
CHEMBL3718515,CCCc1ccc(-c2ccc(N(C[C@@H](N)[C@@H](C)CC)C(=O)[C@@H]3C[C@H]3c3ncccc3F)cc2)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL3263801,CCCP(=O)(O)Oc1cc(Nc2cc(-c3ccccc3OC)ncn2)ccc1C
CHEMBL3302527,CCCN(CCc1ccc(O)c(O)c1)Cc1ccccc1
CHEMBL1728499,Cc1cc(=O)n(CC(=O)N2CCCc3ccccc32)c2c1c(C)nn2-c1cccc(F)c1
CHEMBL237805,O=C(O)C(C1CCN(C(=O)/C=C/c2cc(F)c(F)c(F)c2)CC1)N1CCC(c2c[nH]c3ccc(F)cc23)CC1
CHEMBL1869933,CN(Cc1nccs1)C(=O)C1CCC(=O)N(CCc2ccc(Cl)cc2)C1
CHEMBL4744933,COc1cccc(C2=NN(C(N)=O)C(c3cn(Cc4ccc(OCCN5CCCCC5)cc4)c4ccc(Br)cc34)C2)c1
CHEMBL3134205,CCCOc1ccc(CC(=O)O)cc1-c1cc(-c2ccccc2OCC)n(CCc2ccccc2)n1
CHEMBL4521697,COCCNC(=O)CN1CCC(C)CC1
CHEMBL4923199,Cc1cccc(NC(=O)CN2CCN(c3cccc(Cl)c3)C2=O)n1
CHEMBL93051,Brc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1
CHEMBL3486358,CCOc1ccc2[nH]c(=O)c(CN3CCC(O)CC3)cc2c1
CHEMBL5494014,CS(=O)(=O)Nc1nccnc1OC1CCN(CCc2ccccn2)CC1
CHEMBL4536769,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(OC)cn2)c1-c1ccc(Br)cc1
CHEMBL1860149,Cc1cc(Oc2ccc(/C(=N/O)N3CCCCCC3)cn2)cc(C(C)C)c1
CHEMBL4971148,Cc1nn(C)c(C)c1-c1cc(C(=O)NCCCN2CCCC2=O)n(C)n1
CHEMBL76868,O=C(O)C1CCCN(CCOC2(c3ccccc3)c3ccccc3-c3ccccc32)C1
CHEMBL1720235,CCN(C[C@H]1N[C@@](CC)(C(=O)OC)[C@H]2C(=O)N(C)C(=O)[C@@H]12)S(=O)(=O)c1ccc(OC)cc1.O=C(O)C(F)(F)F
CHEMBL3908164,Cn1cc(-c2ccccc2Cc2ccccc2)c2cc[nH]c2c1=O
CHEMBL1598373,Cc1ccc(-c2cc(C(F)F)n3ncc(C(=O)N4CCN(c5cccc(C)c5C)CC4)c3n2)cc1
CHEMBL4559020,C=CCN1C(=O)[C@@H](C)N(C2CCCC2)c2nc(Nc3ccc(C(=O)N4CCC(O)CC4)cc3OC)ccc21
CHEMBL1871210,CC1C(c2ccccc2)Oc2c(Cl)cccc2S(=O)(=O)N1Cc1cccc(F)c1
CHEMBL103729,COCCOC1CCN(c2ccc(-c3cc(-c4cccc(Br)c4)c4c(N)ncnc4n3)nn2)CC1
CHEMBL548625,Cc1cc(NCCC(=O)NCc2cccc(F)c2)nc(Nc2ccccc2)n1
CHEMBL487413,CC1(C)CC[C@]2(C=O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
CHEMBL98345,O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1
CHEMBL222151,O=C(NC1CCCCC1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1
CHEMBL1968072,COC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(C)=O.Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1
CHEMBL3814150,C=C(C)C(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CHEMBL376389,CN(c1ccccc1)S(=O)(=O)c1ccc(N)cc1
CHEMBL4965498,COc1ccc(OC)c(-c2nc3c([nH]2)c(-c2cccnc2)nn3C)c1
CHEMBL564319,CC(=O)Oc1ccccc1C(=O)OCOC(=O)c1ccc(SCCCO[N+](=O)[O-])cc1
CHEMBL359617,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(Cl)c4)cc3)c2cc1OC
CHEMBL503500,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)[C@@H](C)O)C(N)=O
CHEMBL2338648,CCOP(=O)(OCC)[C@H]1C[C@H](C(=O)Nc2ccccc2[N+](=O)[O-])ON1C
CHEMBL4206116,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)[C@H](C)n1nncc1CN3S(C)(=O)=O
CHEMBL4563156,CCCCC[C@@H](C(=O)NCNC(=O)c1cncc(-c2ccc(P(=O)(O)O)c(OCC)c2)n1)[C@@H](CC)N(O)C=O
CHEMBL1199700,CN(C)C(=O)Nc1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1
CHEMBL550077,CC(=O)c1ccc(-c2ccc(/C=N/Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)o2)cc1
CHEMBL1084444,COc1cc2c(cc1OCCCCCN1CCN(C(=O)c3ccccc3NCc3coc4ccccc4c3=O)CC1)N=C[C@@H]1CCCN1C2=O
CHEMBL4846452,COc1ccc(COC(=O)[C@]2(C)CCC[C@@]3(C)[C@@H]4CC[C@@]5(C)C[C@]4(CC[C@@H]32)CC5=O)cc1
CHEMBL611765,O=C(NCCN1CCCCC1)c1ccc(-c2csc3nc(-c4ccc(OCc5ccccc5)cc4)nn23)cc1
CHEMBL106299,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(Cc3ccc(Cl)cc3)CC2)CC1
CHEMBL3956623,Nc1n[nH]c(CC2CN(c3ccc(N4CCOCC4)c(F)c3)C(=O)O2)n1
CHEMBL3939540,COc1ccc(/C=C2\CN(C(=O)Cn3cnnn3)Cc3c(C(=O)N[C@H](C)c4ccccc4)nn(-c4ccc(Cl)cc4Cl)c32)cc1
CHEMBL4290687,COc1ccccc1N1CCN(CCCCOc2ccc3ccccc3c2)CC1
CHEMBL3402617,O=C[C@H](Cc1c[nH]cn1)NC[C@@H]1C[C@H]2CCCC[C@@H]2CN1C(=O)c1ccccc1
CHEMBL3194741,COc1ccccc1N1CCN(/N=C/c2ccc(OC)c(OC)c2OC)CC1
CHEMBL1506289,Nc1nnc(-c2cccc(F)c2)s1
CHEMBL3099878,COc1cc(/C=C(/C#N)c2nc3ccccc3[nH]2)ccc1OCC(=O)N1CCOCC1
CHEMBL359221,COC1(C)C[C@@H](c2ccccc2)c2c(c3cc(O)ccc3oc2=O)O1
CHEMBL97714,COc1ccc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)cc3)c2c1
CHEMBL4289455,CC(=O)OCC(COC(C)=O)c1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCCCC2)c1.O=C(O)C(F)(F)F
CHEMBL1975612,O=C1C(Cl)C(c2ccc([N+](=O)[O-])cc2)N1n1cnc2ccccc2c1=O
CHEMBL3318442,CCc1ccc(SC2=C(O)CC(c3ccccc3)CC2=O)cc1
CHEMBL3329587,O=C(/C=C/c1cccc(NC(=S)Nc2ccccc2)c1)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEMBL3701627,Cn1cnc2cc(-c3ccc(N4CCOCC4)nc3)nc(NCCCN)c2c1=O
CHEMBL3937668,CNCc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1
CHEMBL5290661,Cc1[nH]c(C(=O)N[C@H]2CCc3nc(NC(=O)[C@H](C)NC(=O)c4cc(=O)c(O)c[nH]4)sc3C2)c(Cl)c1Cl
CHEMBL4281953,C=C1C[C@@H]2C/C=C/C(=O)C/C(C)=C\C=C\C(=O)O[C@H]([C@H](O)NC(=O)/C=C/C=C\C)C/C(C)=C/[C@H](C1)O2
CHEMBL587135,Cc1ccc2nc(-c3ccc(C(=O)NC4CCN(Cc5ccccc5)CC4)cc3)[nH]c2c1C
CHEMBL353146,CC(=O)C(=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)C(C)=O
CHEMBL102610,O=C(NCc1ccc(Br)cc1)c1ccc2cnccc2n1
CHEMBL5191846,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL595658,CCCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O
CHEMBL99635,O=C(Nc1ccc(Oc2ccccc2)cc1)N1CCN(c2ncnc3ccc([N+](=O)[O-])cc23)CC1
CHEMBL1442030,Cc1nn(CCCC(=O)Nc2ccc(Br)cc2F)c(C)c1[N+](=O)[O-]
CHEMBL1506681,CCCn1c(O)nnc1SCC(=O)c1ccc2c(c1)OCCO2
CHEMBL4217982,COc1ccc(N2C(=O)CN(Cc3ccc(F)cc3Cl)C2=S)cc1Cl
CHEMBL3706728,CC(=O)OC1OCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)c1ccc2c(c1)Nc1ccccc1S2
CHEMBL1818596,O=C(O)CCC[C@@H]1[C@H]2CCCN3CCC[C@@H](CN1CCO)[C@@H]23
CHEMBL491658,CCCCCCC(C)(C)c1cc(O)cc(OCCCCCCCCCCC(=O)NCCO)c1
CHEMBL1320410,Cn1ccnc1SCC(=O)c1ccc(OC(F)F)cc1
CHEMBL1089163,Cc1ccc(Cn2nc(OC(C(=O)O)C(=O)O)c3ccccc32)cc1.N[C@@H](Cc1c[nH]cn1)C(=O)O
CHEMBL4100039,Cc1c(C(=O)N2CCN(C(=O)c3ccc(Br)cc3)[C@H](c3ccc(Cl)cc3)C2)cnn1-c1cccc(C#N)c1
CHEMBL3277041,O=C(Cc1ccncc1)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cc3ccccc3)CS[C@H]12
CHEMBL159783,COC(=O)NC1=NCC(c2ccccc2)CN1
CHEMBL546850,c1ccc(CNCc2cccc(-c3cccc(-c4nc5ccccc5[nH]4)c3)c2)cc1
CHEMBL4924856,CCO[C@H]1C[C@@H](NC(=O)c2ccc(-c3nnc(C)[nH]3)cc2)C1
CHEMBL3633017,Cn1nc(-c2ccccc2)cc1C(=O)N[C@H](CC(=O)NC1CCCCCC1)C(=O)O
CHEMBL1477793,COc1ccc(-c2nn(-c3ccccc3)cc2CO)cc1
CHEMBL1897837,CC(Sc1nnc(COc2cccc(Br)c2)n1N)C(=O)NCC1CCCO1
CHEMBL3479877,N[C@H]1CC[C@@H](n2cc(C(=O)NC3CCc4ccccc4C3)nn2)CC1
CHEMBL2048398,O=C(O)c1cc(Cl)[n+]([O-])c2ccccc12
CHEMBL1797961,Oc1ccccc1/N=C/c1ccccc1F
CHEMBL2299353,COc1ccc(/C=C/C(=O)c2ccc[nH]2)c(OC)c1
CHEMBL1187464,CCOc1cc2cc3[n+](cc2cc1OC)CCc1cc2c(cc1-3)OCO2
CHEMBL573049,CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)CCC(N)=O
CHEMBL3729565,N#CC1(c2cc(-c3cnc(N)nc3)nc(N3CC4CC3C4)n2)CCC1
CHEMBL3654956,CC(C)(C)c1ccc(CN2CCc3cc(S(=O)(=O)Nc4ccc(CCCC5CCCC5)cc4F)ccc3C2)cn1
CHEMBL3092113,CCCCCCC1=C(Br)C(=O)c2ccccc2C1=O
CHEMBL3585721,COc1ccc(C2=C(C(=O)c3cc(Br)c(O)c(Br)c3)C(=O)O/C2=C\c2cc(Br)c(O)c(Br)c2)cc1
CHEMBL5077371,c1ccc(C2(Cn3cncn3)COC(c3cc4ccccc4o3)=N2)cc1
CHEMBL4910437,CNS(=O)(=O)CC(=O)N1CCC(c2ccsc2)CC1
CHEMBL149210,CCOC(=O)/C=C/c1c(O)c(O)nc2ccccc12
CHEMBL1193113,CCCN(CCC)C1CC1c1ccccc1C(F)(F)F
CHEMBL2000894,Cc1cc(O)ccc1-n1cc(C(=O)NN)c(=O)c2ccc(-c3ccncc3)cc21
CHEMBL3774875,CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H]([C@H](OC(=O)CCc4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3O
CHEMBL4217423,COc1ccc2c(c1)sc1nc(O)c(Cc3ccccc3)c(=O)n12
CHEMBL5021096,CC(C)N1CCN(C(=O)c2cnn(-c3ncc4c(n3)-c3ccccc3CCC4)c2C2CC2)CC1
CHEMBL2386696,CC(CCCCCCCCC(=O)CCCCCCCCC[C@@H](O)CO)C(=O)C1=C(O)[C@H](Cc2ccc(O)cc2)NC1=O
CHEMBL4434679,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(C(=O)OC(C)(C)C)CC4)cc3)ncc2F)c1
CHEMBL3228842,Cc1cc(C(=O)O)nn1-c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
CHEMBL337887,O=C(NCc1ccncc1)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)NCc1ccncc1
CHEMBL1492745,COc1ccc(CCNC(=O)CSc2nc(-c3ccco3)cc(C(F)(F)F)n2)cc1OC
CHEMBL1210702,O=C(Nc1ccc(F)cc1)c1cc(-c2ccccc2)c(N2CCOCC2)s1
CHEMBL4857280,CN(c1ccc(OC(F)(F)F)cc1)N1CCN(c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1
CHEMBL1910026,CCCCCCCCCCCCCCCCO[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O[C@@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
CHEMBL1309276,CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2cccc3ccccc23)CC1
CHEMBL3926319,CC(C)C[C@@H](C1=C(O)C(C)(C)C(=O)C(C)(C)C1=O)c1c(O)cc(O)c(C(=O)CCc2ccccc2)c1O
CHEMBL3040270,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)C(F)(F)C(F)(F)F)C(C)C
CHEMBL4170274,O=C(Nc1ccc(F)c(F)c1)c1cccc(S(=O)(=O)NC2CCCC2)c1
CHEMBL356869,O=C(OCc1ccc([N+](=O)[O-])cc1)c1ccccc1
CHEMBL1996176,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
CHEMBL364341,COc1ccc(N2CCN(CCCCc3c[nH]c4ccc(OC5CCCC5)cc34)CC2)cc1
CHEMBL4552944,CC1(Nc2nc(-c3ccncn3)nc3cnccc23)CC1
CHEMBL4062033,Cc1c(OCCN(C)C)no[n+]1[O-].O=C(O)C(=O)O
CHEMBL4114922,C[C@@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccn[nH]2)C1
CHEMBL96040,CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C
CHEMBL3763532,O=C(N[C@H](COC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccs1)Cc1ccccc1)c1ccccc1
CHEMBL2252309,CC(C)(C)N1CC(=O)/C(=C(/O)c2ccc(Cl)cc2)C1=O
CHEMBL1783788,CCN(CC)CC(O)COc1cc(OC)ccc1-c1cc(-c2ccccc2)no1
CHEMBL5081449,C[C@H](CC(=O)N1CCC(O)(Cn2cc(C(=O)N(C)Cc3ccccc3)c(-c3ccccc3)cc2=O)CC1)c1ccccc1
CHEMBL2004422,Nn1c(-c2ccccc2)nn(C(=O)c2ccccc2)c1=O
CHEMBL1568970,O=C(c1cnccn1)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
CHEMBL291726,N=C(N)Nc1ncc(Cl)cc1/C=C/C(=O)N1CCOCC1
CHEMBL3965762,O=C(c1ccco1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1
CHEMBL4943619,CCCCOc1cc(OCCC)ccc1C(=O)NC1CN(C(C)=O)C1
CHEMBL3114279,N#C/C(=C/c1csc2ccccc12)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C\c2csc3ccccc23)c1
CHEMBL2159066,Cn1cccc1CNC(=O)CC12CC3CC(CC(C3)C1)C2
CHEMBL1506538,COc1ccc(NC(S)=NCCCN2CCCC2)cc1Cl
CHEMBL182659,Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1
CHEMBL3960036,CCOC(=O)C1=C(C[Se]C(=O)c2cccc(C(=O)[Se]CC3=C(C(=O)OCC)C(c4ccccc4)NC(=O)N3)c2)NC(=O)NC1c1ccccc1
CHEMBL4796304,Clc1ccc2c(-n3cc(C4CC4)nn3)ccnc2c1
CHEMBL4754658,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(NC(=O)C(c5ccccc5)N5Cc6ccccc6C5=O)cc4)c23)c1
CHEMBL251746,COc1cccc(-c2c(C3CCCCC3)c3ccc(-c4noc(=O)[nH]4)cc3n2CC(=O)N2CCC(N(C)C)CC2)c1
CHEMBL496618,CC#CCOc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1
CHEMBL3251150,CCCCCCCCOC(=O)c1[nH]cnc1/N=N/N(C)C
CHEMBL3431183,CN(Cc1nc2ccccc2s1)C(=O)C=Cc1cc2ccccc2o1
CHEMBL3736391,COc1cc(Cn2ccc3cccc(OC)c3c2=O)cc(OC)c1OC
CHEMBL5405691,Cc1ccc(-n2cc3c(N4CCC[C@H](C(=O)NCc5c[nH]c6ccccc56)C4)ncnc3n2)cc1F
CHEMBL450405,Cc1ccccc1CCC1=NCCN1
CHEMBL3622246,CC(C)c1ccc2c(c1)C(=O)C[C@H]1[C@](C)(CN)CCC[C@]21C
CHEMBL497791,COc1ccccc1-c1ccc(Oc2cncc3sc(-c4nn[nH]n4)cc23)cc1
CHEMBL112955,CCc1ccccc1Nc1c(Cl)cccc1Cl
CHEMBL517839,C=C(CC)C(=O)c1ccc(OCC(=O)Nc2ccc3cc(C(=O)O)ccc3c2)c(Cl)c1Cl
CHEMBL4447485,CCOC(=O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1
CHEMBL3968687,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C
CHEMBL1386358,Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2ccc(F)cc2)n1
CHEMBL1078596,O=C1CCC(=O)N1c1ccc(Cl)c(Cl)c1
CHEMBL254371,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)NC[C@H]2O[C@@H]3O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@H]3O)O[C@@H]9CO)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O
CHEMBL1684011,O=C(NNC(=O)c1ccc2[nH]c(-c3ccc([N+](=O)[O-])o3)nc2c1)c1cccc(Oc2ccccc2)c1
CHEMBL116342,O=C(O)c1ccc2c(c1)/C(=C/Cn1cnc3ccc([N+](=O)[O-])cc31)c1ccccc1CO2
CHEMBL4104875,O=S(=O)(Nc1ccccn1)c1ccc(Nc2ncnc3ccc(NC(=S)NCc4ccccc4)cc23)cc1
CHEMBL3504325,Cn1ccnc1CN1C[C@H](N2CCOCC2)[C@@H]2OCCC[C@@H]21.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL381784,CC(C)(C)c1ccc(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCC3)cc2)cc1
CHEMBL310676,Cc1ccc(S(=O)(=O)c2ccc(N)cc2)c(C)c1
CHEMBL2424880,COc1ccc2nccc(C(O)C[C@@H]3CC[C@@H](NCc4cc5c(cn4)OCCO5)CO3)c2n1
CHEMBL600269,O/N=C/c1cccc[n+]1-c1cc(-[n+]2ccccc2/C=N/O)on1.[Br-].[Br-]
CHEMBL3218036,COc1cc2ccccc2nc1COc1ccc(-c2nn(C)cc2-c2ccncc2)cc1
CHEMBL1885413,Cc1cccnc1C(NC(=O)C1CCN(Cc2ccc(Oc3ccccc3)cc2)CC1)c1ccccc1
CHEMBL3897043,CCOc1cc(CC(=O)O)ccc1-c1ccc(F)c2c1CN(C(=O)CC1COCc3ccccc31)CC2
CHEMBL1969511,COc1cc2oc(-c3ccc4c(c3)OCO4)c(OC)c(=O)c2c(OC)c1OC
CHEMBL4939371,O=C(NCCc1ccc2c(c1)OCO2)C1CC2CCC1C2
CHEMBL5079837,Cc1cc(C)n(-c2cc(Nc3ccc(Cl)cc3F)nc(N)n2)n1
CHEMBL4558677,COc1cc(NCc2cc3cc(Cl)ccc3[nH]c2=O)ccc1-n1cnnn1
CHEMBL4963940,O=C(CCC(F)(F)F)N1CCN(C(=O)c2ccc3[nH]cnc3c2)CC1
CHEMBL5436036,COc1cc2ccccc2cc1C(=O)NC(=S)Nc1ccc(-c2nc3ccccc3o2)cc1
CHEMBL3287644,O=C(N[C@@H]1CCCC[C@@H]1NC(=O)c1c[nH]c2ccccc12)c1ccc(F)cc1
CHEMBL4794096,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(C#N)cc32)c1C
